"pathway_id","pathway_name","gene_id","pathway_type","NES","pvalue"
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","1233","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","4049","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","6368","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","3577","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","6366","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","3559","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","2833","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","3579","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","3587","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","8740","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","6367","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","6351","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","3627","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","1436","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","4283","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","6349","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","6347","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","3576","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","8794","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","3561","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","51554","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","56477","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","729230","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","6375","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","7124","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","1234","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","3569","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","9547","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","6373","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","8764","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","1435","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04061","Viral protein interaction with cytokine and cytokine receptor","1236","KEGG",1.77838282262351,1.07008147914167e-06
"hsa04080","Neuroactive ligand-receptor interaction","3952","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2151","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","4986","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5020","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","623","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5746","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5368","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","1511","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2906","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","10886","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","6869","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","797","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","150","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","51083","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","624","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","1269","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5733","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","79924","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","4142","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","6863","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","140","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5023","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","3351","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","3640","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","719","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2359","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2918","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2837","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2358","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","4828","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","718","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","3973","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2846","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","728","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5739","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","116","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","27334","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2357","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","9170","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","3357","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5737","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","3269","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5731","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5724","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2696","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","4987","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","1134","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","8698","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","147","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5027","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","6866","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","255061","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2891","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","1902","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","53829","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2557","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","9294","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2564","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2894","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","3363","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5179","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","10800","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","7433","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5732","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","4157","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","5025","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2563","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","3001","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","2150","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","3274","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","10316","KEGG",1.5811417054859,2.11526236919782e-06
"hsa04080","Neuroactive ligand-receptor interaction","1812","KEGG",1.5811417054859,2.11526236919782e-06
"hsa03013","Nucleocytoplasmic transport","3838","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","79902","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","5905","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","9688","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","11260","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","22916","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","348995","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","100101267","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","81929","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","55706","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","6612","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","7175","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","23165","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","9631","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","129401","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","57187","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","53371","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","10921","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","23534","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","4686","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","7341","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","10073","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","55746","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","51808","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","51194","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","9972","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","59343","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","1434","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","79023","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","26019","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","51068","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","9818","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","5903","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","3841","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","25909","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","3843","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","10527","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","3840","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa03013","Nucleocytoplasmic transport","3839","KEGG",-2.33999436450587,4.74466085550287e-06
"hsa04137","Mitophagy - animal","51622","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","6477","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","11337","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","221960","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","29110","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","5868","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","3845","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","9101","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","345778","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","11345","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","468","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","54708","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","139341","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","84749","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","10241","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","1965","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","11331","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","9804","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","55669","KEGG",-2.44410655054412,6.28261700985391e-06
"hsa04137","Mitophagy - animal","79594","KEGG",-2.44410655054412,6.28261700985391e-06
